expense_id,expense_type,amount,related_entity,date,receipt_available,cost_center,fiscal_period
ACC_68d0f545,maintenance,204.01,,2025-01-16,True,entrepot,2019-Q3
ACC_c06ae48a,investissement,10.0,,2022-03-31,True,siège,2022-Q3
ACC_2f9ad8e8,énergie,936.09,,2024-07-23,True,logistique,2020-Q4
ACC_89f0439b,logistique,19.48,,2017-04-11,True,entrepot,2024-Q4
ACC_876f3a1d,investissement,10.47,MAG_7d853e82,2024-09-04,True,entrepot,2017-Q4
ACC_b87cf02b,taxe_carbone,10.0,,2021-04-24,True,siège,2015-Q4
ACC_c60c7097,loyer,26.89,MAG_a63687bb,2016-08-04,True,magasin,2020-Q3
ACC_6ec8a0bf,loyer,10.0,ENT_fbb8fa3f,2019-10-01,True,magasin,2015-Q2
ACC_7bb12175,logistique,430.58,,2019-03-05,True,entrepot,2020-Q4
ACC_ab9664e0,loyer,72.84,,2024-03-21,True,magasin,2022-Q2
ACC_004a3f96,énergie,883.99,,2020-03-15,True,entrepot,
ACC_48e0fd99,énergie,13.85,,2019-11-15,True,entrepot,2016-Q3
ACC_fda80ec0,logistique,896.5,MAG_0ecc7dbb,2019-11-09,True,logistique,2018-Q4
ACC_3554a96c,loyer,10.0,ENT_d6203912,2025-11-08,False,entrepot,2021-Q1
ACC_4e7c8b7e,loyer,10.0,ENT_4fc80088,2021-09-04,True,logistique,2025-Q4
ACC_a642b30d,logistique,120.88,,2017-10-05,True,entrepot,2017-Q2
ACC_aab74c85,autre,109.67,,2017-03-01,False,magasin,2024-Q1
ACC_f372208a,loyer,52.22,ENT_07aa58fe,2017-03-25,True,magasin,2025-Q4
ACC_2fe9e5bc,loyer,26.88,,2023-07-27,False,logistique,2023-Q3
BADID,loyer,-120.7,ENT_4a344de7,2024-04-09,True,siège,2017-Q4
ACC_fd93a1a7,loyer,10.0,ENT_f6f88ae6,2017-06-15,True,magasin,2024-Q4
ACC_5d4b76a1,énergie,10.0,MAG_da995627,2023-12-14,True,magasin,2019-Q4
ACC_adce9626,maintenance,10.0,,2023-02-11,True,magasin,2015-Q3
ACC_45724281,loyer,713.86,MAG_71bda980,2024-03-21,True,magasin,2017-Q4
ACC_1fdb38c8,loyer,10.0,MAG_860078bc,2017-09-27,True,magasin,2025-Q2
ACC_07657fc4,logistique,10.0,,2020-09-02,True,logistique,2021-Q4
ACC_cfba6859,énergie,10.0,,2015-05-08,True,siège,
ACC_cfec53cf,loyer,236.23,MAG_5a20b77d,2017-08-04,True,magasin,2022-Q3
ACC_ea14d23a,taxe_carbone,556.6,ENT_6a251e1e,2022-08-02,True,siège,2017-Q2
ACC_20ff5e31,taxe_carbone,38.5,ENT_6df65791,2024-06-24,True,magasin,2023-Q3
ACC_0cf72fe7,autre,21.13,ENT_e17ee721,2022-03-30,True,magasin,2018-Q4
ACC_b7e41927,salaires,245.42,MAG_e6bd3cea,2024-08-29,True,magasin,2019-Q3
ACC_543f2eba,maintenance,10.0,,2019-12-09,True,siège,2025-Q2
ACC_d5a9040b,loyer,19.24,MAG_976ca9ae,2016-03-14,True,logistique,2019-Q2
ACC_e1171625,Narnia,135.25,,2019-10-27,False,entrepot,
ACC_84f943bd,énergie,327.89,MAG_58905c42,2022-10-27,False,entrepot,2022-Q2
ACC_21b70883,énergie,10.0,MAG_675e919e,2018-09-26,True,entrepot,2022-Q2
ACC_eb95d08f,loyer,25.64,,2023-11-17,True,logistique,2025-Q4
ACC_9f0b5822,salaires,17.06,,2015-11-30,True,magasin,2016-Q2
ACC_4b5860ab,loyer,174.84,,2025-03-24,True,logistique,2017-Q2
ACC_c42ee2df,loyer,15.45,MAG_807453fc,2016-04-25,False,magasin,2023-Q2
ACC_5a9dc410,salaires,10.0,ENT_e1447e5d,2023-06-08,False,logistique,2019-Q1
ACC_5e4ad5a8,loyer,195.08,,2024-05-23,True,siège,2025-Q4
ACC_511ae4a7,taxe_carbone,-175.6,MAG_b6a272a2,2020-09-27,False,logistique,2016-Q1
ACC_2fa11176,énergie,10.0,,2015-05-08,True,logistique,2017-Q2
ACC_9586ffdb,loyer,127.13,,2018-05-19,True,logistique,2021-Q3
ACC_54bdc406,salaires,10.0,,2024-04-29,True,logistique,2015-Q4
ACC_044102f2,investissement,30.94,MAG_53dac47a,2022-03-01,True,magasin,2025-Q4
ACC_064228b2,Narnia,-149.06,,2022-01-07,False,siège,2023-Q1
ACC_5268a872,logistique,29.73,,2021-05-16,True,magasin,2018-Q4
ACC_dfc5a10b,salaires,212.95,,2017-09-01,True,logistique,2016-Q4
ACC_67f2b4d9,taxe_carbone,287.65,MAG_2b6a69a4,2021-01-27,True,magasin,2024-Q3
ACC_de2f9fec,salaires,281.94,ENT_0365be11,2023-08-27,True,magasin,2019-Q3
ACC_1879df3f,loyer,97.34,,2023-06-22,True,logistique,2023-Q3
ACC_b79a75f2,loyer,22.96,ENT_0cc89a20,2025-05-22,True,siège,2017-Q4
ACC_dd3464b0,loyer,19.72,MAG_07abaaad,2016-09-29,False,logistique,2019-Q1
ACC_d0eff899,salaires,13.0,ENT_ad9a8417,2016-07-22,True,magasin,2015-Q3
ACC_3a376582,inconnu,-137.72,ENT_5356f906,2019-10-13,True,entrepot,2023-Q4
ACC_60b53bda,investissement,26.15,ENT_50fa7014,2023-04-22,True,magasin,2025-Q4
ACC_a0b2595b,énergie,10.0,,2022-12-30,True,entrepot,2017-Q4
ACC_9bebf57e,autre,224.67,ENT_76830f11,2020-04-12,True,magasin,2021-Q2
ACC_e12964e2,taxe_carbone,75.03,MAG_b4fb04d8,2018-07-18,True,logistique,2018-Q3
ACC_61a810e2,inconnu,10.0,,2018-04-14,True,Narnia,2020-Q1
ACC_d163452f,logistique,298.24,,2021-01-05,True,entrepot,2015-Q1
ACC_e37a8563,loyer,36.89,ENT_876a7179,2024-10-23,True,logistique,2018-Q1
ACC_6ab3ac97,loyer,89.28,ENT_2ea2c300,2023-07-11,True,magasin,2022-Q4
ACC_991f1efc,énergie,10.0,MAG_b096a995,2024-10-10,False,siège,2024-Q1
ACC_7a7bc9af,logistique,16.76,ENT_332aa75f,2023-09-03,True,magasin,2018-Q1
ACC_6dc2261d,logistique,578.46,,2020-12-30,True,magasin,2020-Q1
ACC_462a330e,autre,34.64,ENT_73da8350,2023-09-19,True,magasin,2015-Q4
ACC_d2a7c82d,loyer,27.55,ENT_4b54b34a,2024-09-16,False,siège,2024-Q1
ACC_2d3e0cba,autre,10.0,,2021-01-25,True,magasin,2017-Q3
ACC_8d2a9422,maintenance,225.84,ENT_0ba04643,2023-12-19,True,magasin,2023-Q2
ACC_93f8662c,investissement,705.08,,2016-12-12,False,magasin,2015-Q4
ACC_d90be555,loyer,17.14,,2024-07-05,False,entrepot,2019-Q3
ACC_b6c3768c,maintenance,10.0,ENT_6e841972,2023-11-15,True,logistique,2016-Q2
ACC_541cbf24,maintenance,3271.74,,2020-04-30,True,siège,2023-Q2
ACC_5b6d326a,salaires,21.56,ENT_caed721c,2015-12-23,True,magasin,2021-Q3
ACC_94a93ad3,loyer,340.83,,2018-11-25,True,entrepot,2017-Q4
ACC_9486ab3b,loyer,142.27,MAG_a6e12316,2017-02-25,True,siège,2023-Q3
ACC_a4439414,maintenance,704.61,MAG_990f9254,2022-12-25,True,magasin,2017-Q1
ACC_94fae5b2,autre,94.96,,2025-12-09,True,logistique,2019-Q4
ACC_612b5eab,maintenance,10.0,ENT_229fb243,2022-04-29,True,magasin,2022-Q3
ACC_1d193ec1,énergie,10.0,MAG_72ecb49d,2023-05-25,True,logistique,2019-Q4
ACC_54d275f2,salaires,573.94,MAG_b372634f,2025-02-07,True,magasin,2020-Q1
ACC_1babc91b,investissement,323.02,ENT_1c1692e2,2025-02-14,True,logistique,2017-Q2
ACC_cc4465e1,énergie,-380.65,ENT_a021c997,2016-12-02,False,siège,2020-Q4
ACC_e87530fd,salaires,104.26,,2017-07-20,False,magasin,2018-Q1
ACC_1848c32e,salaires,64.15,,2015-02-12,True,magasin,2015-Q3
ACC_fbc3cb00,logistique,72.0,ENT_24e710b5,2016-03-24,True,entrepot,2015-Q4
ACC_64be7bab,salaires,10.0,,2019-01-25,True,magasin,2015-Q2
ACC_414fc43a,investissement,175.51,,2015-01-31,False,entrepot,2025-Q3
ACC_0c44437a,loyer,95.42,MAG_0e22638d,2019-05-08,True,magasin,2024-Q4
ACC_03c89688,énergie,188.13,MAG_48b506d5,2024-11-02,True,siège,2023-Q1
ACC_ddbec9e3,énergie,614.74,,2017-05-14,True,magasin,2016-Q1
ACC_15201053,investissement,11.95,ENT_7ede9cd6,2024-11-21,False,magasin,2025-Q2
ACC_e6f44943,salaires,923.23,,2023-02-24,True,entrepot,2023-Q3
ACC_99d95ca3,investissement,20.19,,2016-10-23,True,entrepot,2025-Q4
ACC_081328ef,énergie,10.0,MAG_11023ce1,2020-09-07,True,logistique,2017-Q3
ACC_1888fef5,loyer,86.73,ENT_6e2f1001,2025-04-18,True,magasin,2024-Q3
ACC_ac12c2b1,taxe_carbone,373.55,ENT_49b34dc6,2023-02-23,True,magasin,2016-Q2
ACC_13923b81,taxe_carbone,10.0,ENT_eba1128d,2016-10-28,True,magasin,2019-Q2
ACC_40f536ad,investissement,102.11,MAG_d77ceb2e,2018-06-09,True,entrepot,2020-Q3
ACC_a83f103b,N/A,40.42,,2025-09-10,True,siège,
ACC_d1b32f51,maintenance,38.01,,2019-10-14,True,magasin,2025-Q4
ACC_d93782d6,salaires,10.0,,2020-02-09,True,magasin,2018-Q2
ACC_4687d643,loyer,3461.65,,2018-11-17,True,siège,2024-Q4
ACC_85634bfe,salaires,40.59,,2024-01-31,False,siège,2021-Q3
ACC_593ec688,maintenance,10.0,,2022-10-04,False,logistique,2024-Q2
ACC_f1fd558f,loyer,664.13,ENT_5f1da694,2025-11-21,True,entrepot,2025-Q4
ACC_491a58f7,énergie,13.45,,2024-10-29,True,entrepot,2017-Q4
ACC_3bb8d6ed,énergie,66.82,,2025-03-13,False,magasin,2018-Q1
ACC_ba496180,logistique,111.75,MAG_5ef0833b,2021-11-24,True,siège,2025-Q2
ACC_f99f15b9,salaires,10.0,MAG_12e787d1,2015-06-16,True,magasin,2016-Q4
ACC_73ffefe9,énergie,208.86,,2015-10-08,True,magasin,2015-Q4
BADID,salaires,22.79,ENT_9cf59d50,2023-11-25,True,inconnu,2024-Q1
ACC_56f81466,énergie,10.0,ENT_c8add4f0,2018-08-23,False,magasin,2024-Q3
ACC_f651ac8c,salaires,10.0,ENT_69864e8f,2018-10-24,False,siège,2018-Q4
ACC_9bcac0c9,loyer,38.68,,2022-07-15,True,entrepot,2018-Q2
ACC_4291ee87,salaires,68.79,ENT_7d9e4af7,2015-03-05,True,entrepot,2016-Q3
ACC_358dd65b,salaires,48.2,ENT_d79425c5,2019-11-09,True,entrepot,2015-Q4
ACC_629443d0,loyer,16.22,MAG_a13a04dd,2018-05-13,True,magasin,2022-Q3
ACC_845e54d2,investissement,10.0,MAG_242ff939,2022-01-10,True,entrepot,2023-Q1
ACC_7b2f7140,taxe_carbone,10.0,,2019-09-01,True,magasin,2022-Q4
ACC_3de091f1,salaires,356.55,,2017-12-19,True,magasin,2016-Q4
ACC_3ff91a87,salaires,24.25,ENT_37908c7f,2015-02-05,True,logistique,2025-Q2
ACC_72633c62,autre,129.74,ENT_5e6cc3f9,2017-05-27,True,entrepot,2025-Q1
ACC_fa30178f,investissement,60.47,,2022-09-30,True,magasin,
ACC_ba59a41f,logistique,81.23,MAG_41b775ff,2017-10-23,True,entrepot,2020-Q3
ACC_cce6f16f,loyer,134.48,,2017-10-26,False,entrepot,2017-Q3
ACC_f4eaa088,loyer,10.0,ENT_4b7808f8,2019-10-11,True,logistique,2021-Q2
ACC_820e2fe1,salaires,-24.78,ENT_7286ca35,2018-12-14,True,siège,
ACC_0f44e947,salaires,73.65,MAG_a7fc5b05,2020-06-12,False,magasin,2023-Q4
ACC_576ccc5f,logistique,20.3,,2015-03-13,False,siège,2017-Q3
ACC_283fee90,salaires,26.46,,2024-12-18,False,siège,2016-Q1
ACC_1eea8fd2,autre,10.0,,2024-05-08,False,siège,2019-Q3
ACC_95aa45df,énergie,-140.75,,2025-04-20,True,logistique,2025-Q4
ACC_b816324d,maintenance,37.6,,2018-09-21,True,magasin,2019-Q2
ACC_2b987a1c,loyer,10.68,ENT_2e584ac3,2016-04-27,False,logistique,2024-Q2
ACC_cef56ef7,salaires,10.0,ENT_96426341,2016-09-01,True,entrepot,2023-Q2
ACC_e2a491a8,loyer,10.0,MAG_60f22dc5,2017-08-31,True,magasin,2025-Q3
ACC_568a5654,énergie,10.0,,2022-09-06,False,N/A,
BADID,maintenance,-178.33,MAG_8fbcc675,2020-03-02,True,logistique,2022-Q4
ACC_c9e87e5f,énergie,159.54,MAG_72525941,2016-04-27,True,siège,2024-Q2
ACC_9d347b8f,loyer,10.0,,2022-02-15,True,entrepot,2016-Q4
ACC_cb9dcc03,investissement,680.33,MAG_5026dc7d,2024-10-30,True,magasin,2016-Q1
ACC_95029073,N/A,13.84,,2015-04-06,True,siège,2015-Q2
ACC_5058581c,loyer,10.0,MAG_eaa496ec,2025-03-22,True,entrepot,2017-Q4
ACC_4e2983a4,investissement,26.75,,2024-10-22,True,siège,2025-Q1
ACC_576a1438,taxe_carbone,14.63,ENT_174b4616,2023-12-26,True,entrepot,2017-Q3
ACC_b44cf387,investissement,-497.57,ENT_7039de2d,2018-11-26,True,magasin,2022-Q3
ACC_fb192341,autre,1733.56,ENT_33af1ec2,2020-07-16,True,entrepot,2015-Q3
ACC_099dd2d9,salaires,10.0,ENT_e1a6a4ee,2021-10-11,False,magasin,2021-Q3
ACC_309dc9f7,autre,83.51,,2021-12-19,True,entrepot,2020-Q3
ACC_c29120ab,énergie,27.93,,2019-10-26,True,entrepot,2022-Q3
ACC_9353b320,investissement,10.0,ENT_48ea3078,2018-04-15,True,siège,2024-Q4
ACC_4dbcbb26,salaires,163.91,,2015-08-29,True,siège,2024-Q3
ACC_aa46e1e1,maintenance,57.72,ENT_0cf25f53,2024-02-26,True,siège,2023-Q3
ACC_5ca45044,investissement,10.0,,2025-06-01,True,magasin,2020-Q1
ACC_9522a316,investissement,10.0,ENT_d5a701a2,2021-06-05,True,magasin,2023-Q1
ACC_a32ecc59,investissement,33.89,,2023-09-15,True,magasin,2025-Q2
ACC_f8041d7a,loyer,208.85,ENT_43d0111e,2016-11-16,True,magasin,2024-Q3
ACC_07249f33,salaires,34.8,ENT_609d260d,2020-08-31,True,entrepot,2025-Q2
ACC_f20a4e8c,maintenance,10.0,,2018-07-01,False,siège,2020-Q2
ACC_6b4ce690,loyer,298.62,,2015-10-21,True,magasin,2023-Q1
ACC_ec50f44e,investissement,42.77,MAG_2c2e6b50,2017-06-08,True,logistique,
ACC_c253514e,salaires,100.52,ENT_89840a59,2021-11-14,True,siège,2021-Q3
ACC_ddf40ece,énergie,68.56,,2024-03-29,False,entrepot,2024-Q2
ACC_572f2f18,énergie,80.06,ENT_4d402890,2016-06-12,True,logistique,2022-Q1
BADID,Narnia,271.51,,2021-11-13,True,inconnu,2018-Q2
ACC_4c19e365,énergie,22.09,,2018-08-29,True,logistique,2020-Q3
ACC_e68b97b7,énergie,10.27,ENT_26bbbfb7,2019-03-14,True,siège,2019-Q3
ACC_0da2eabe,loyer,105.17,,2016-07-18,True,siège,2017-Q3
ACC_eab9069b,loyer,1266.45,MAG_19c2c940,2022-01-09,False,logistique,2018-Q3
ACC_b9583e34,logistique,10.0,MAG_df27d43b,2020-11-05,True,logistique,2020-Q3
ACC_f07df569,énergie,65.12,,2025-10-02,True,magasin,2019-Q4
ACC_16e4d9ce,salaires,10.0,,2018-08-08,True,Narnia,
ACC_b5a292d8,autre,10.0,ENT_dc9cc6b5,2024-01-29,True,entrepot,2016-Q4
ACC_5c4f5345,taxe_carbone,101.47,,2018-05-20,True,siège,2022-Q3
ACC_c9bb9a13,maintenance,10.0,ENT_54c51380,2015-12-07,False,magasin,2015-Q4
BADID,N/A,-320.84,MAG_4de08f62,2021-04-16,True,entrepot,2019-Q3
ACC_c788b678,maintenance,33.8,MAG_0593bc3d,2019-05-29,True,magasin,2019-Q2
ACC_4e6f6f8e,investissement,-438.34,ENT_37539832,2023-06-21,True,Narnia,2016-Q3
ACC_0abd2759,énergie,177.92,,2017-11-23,True,magasin,2018-Q1
ACC_4e10f924,maintenance,-140.72,ENT_a1918434,2020-09-28,False,Narnia,
ACC_ec6ef790,inconnu,-344.78,,2021-01-29,True,siège,2018-Q4
ACC_1c4823a0,énergie,12.68,ENT_86cc63f7,2018-03-10,True,inconnu,
ACC_640a7d9a,maintenance,10.0,MAG_0877788f,2018-05-10,True,entrepot,2025-Q2
ACC_1a12cdf7,investissement,136.53,,2020-07-07,True,magasin,2021-Q4
ACC_1d62309f,salaires,10.0,,2022-01-17,True,logistique,2024-Q3
ACC_314ccc43,taxe_carbone,11.26,,2015-03-14,True,siège,2024-Q2
ACC_205e2ceb,investissement,10.0,,2023-04-02,True,entrepot,2015-Q4
ACC_691e8f77,salaires,1256.94,,2023-01-12,True,logistique,2015-Q3
ACC_260cec0f,investissement,10.0,ENT_7493c74c,2021-07-07,True,magasin,2024-Q2
ACC_c26b79e0,loyer,204.72,,2018-06-14,True,magasin,2022-Q1
ACC_271f1c0a,investissement,10.0,,2015-04-30,True,entrepot,2019-Q2
ACC_d888d080,loyer,10.0,,2021-03-12,True,magasin,2021-Q4
ACC_543440b1,énergie,32.53,MAG_b688a045,2016-05-30,True,magasin,2016-Q4
ACC_138dbb92,loyer,16.24,ENT_c87b88a1,2022-10-09,True,siège,
ACC_505f4bcf,salaires,10.43,MAG_9c723bce,2017-07-20,True,entrepot,2024-Q4
ACC_f4211e44,loyer,13.26,ENT_89010010,2015-05-18,True,entrepot,2021-Q1
BADID,extra,17.61,,2015-07-05,True,entrepot,2015-Q4
ACC_b0993c1d,investissement,43.87,ENT_e2b55c2a,2016-01-27,True,magasin,2025-Q3
ACC_cc3049cf,logistique,10.0,,2017-05-13,True,magasin,2023-Q2
ACC_c3d3c48d,salaires,32.39,ENT_4ac30c34,2023-05-01,True,N/A,2015-Q1
ACC_b8254f34,investissement,43.42,,2021-10-30,True,siège,2019-Q3
ACC_4560ac66,énergie,21.08,ENT_e24bf3b1,2025-06-17,False,inconnu,
ACC_e4ac6720,investissement,1641.79,,2020-01-07,True,entrepot,2016-Q2
ACC_3edb6f7c,investissement,21.07,ENT_60051c01,2016-10-06,True,magasin,2024-Q1
ACC_43ead25e,investissement,36.28,ENT_d56a077e,2015-07-26,True,magasin,2015-Q2
ACC_e6cabf99,loyer,57.53,,2021-08-07,True,siège,2025-Q4
ACC_e547db0c,investissement,10.0,,2022-08-25,True,magasin,2021-Q3
ACC_79368a92,salaires,15.46,,2021-11-27,True,logistique,2023-Q2
ACC_f6eee729,autre,66.53,,2018-04-07,True,siège,2022-Q3
ACC_4fc2e180,salaires,10.0,ENT_e59443ff,2017-09-17,True,siège,2021-Q2
ACC_3b186364,investissement,101.9,MAG_09fdac4d,2025-08-14,True,entrepot,2017-Q1
BADID,extra,42.24,ENT_a8997dbf,2015-03-29,False,magasin,2022-Q1
ACC_d7f12238,salaires,22.17,ENT_eaa253f4,2020-01-07,True,entrepot,2019-Q4
ACC_86efbaec,énergie,26.57,MAG_8060d797,2017-04-10,True,logistique,2017-Q1
ACC_5afd19a3,taxe_carbone,11.6,ENT_1ac00f81,2024-08-24,True,siège,2017-Q2
ACC_641c850b,salaires,87.11,ENT_c69ce599,2017-06-23,False,magasin,2022-Q3
ACC_a69d4866,loyer,2925.11,MAG_6f649229,2022-05-01,True,entrepot,2022-Q1
ACC_d696f1f2,taxe_carbone,10.0,MAG_078d7325,2024-03-29,True,logistique,2018-Q3
ACC_9ea6da2b,salaires,203.02,,2025-12-17,False,magasin,2020-Q2
ACC_ed8bf603,logistique,16.47,,2025-01-25,True,magasin,2016-Q2
ACC_68eedf1b,taxe_carbone,-122.11,MAG_f0ead2cc,2018-03-23,True,siège,2017-Q2
ACC_5cae0c2c,salaires,296.16,,2019-10-20,True,entrepot,2016-Q3
ACC_0293ceda,autre,10.0,,2021-11-08,True,magasin,2022-Q3
ACC_552231b5,salaires,726.38,ENT_7519e787,2019-01-19,True,magasin,2015-Q3
ACC_cc7900fe,logistique,57.96,MAG_9a386693,2020-01-15,True,logistique,2024-Q3
ACC_a29ef7ae,salaires,23.85,ENT_23312b76,2015-10-26,True,magasin,2020-Q2
ACC_23fb40e6,salaires,-274.61,,2019-06-18,True,N/A,
ACC_11d4bbed,salaires,10.0,MAG_9e3fa9d4,2022-01-23,True,magasin,2025-Q4
ACC_7a91c99f,extra,62.99,MAG_0bcadb3f,2025-10-01,True,inconnu,2021-Q1
ACC_c3d843e1,loyer,320.61,,2015-09-17,False,magasin,2025-Q2
BADID,logistique,104.94,ENT_5f9360cc,2017-05-05,True,magasin,2021-Q3
ACC_b47380d0,salaires,10.0,ENT_bf8030ac,2017-05-02,False,logistique,2021-Q1
BADID,taxe_carbone,32.76,,2015-05-01,True,Narnia,2020-Q1
ACC_e58e3639,énergie,464.77,MAG_3bdda5b9,2016-06-11,False,entrepot,2019-Q3
ACC_0ec476c7,loyer,156.69,MAG_dd7d9304,2023-11-28,False,entrepot,2016-Q1
ACC_63507161,extra,-95.38,,2021-06-06,True,entrepot,2024-Q4
ACC_89c2318e,maintenance,28.53,,2017-02-19,False,magasin,2024-Q3
ACC_846c3ada,logistique,148.92,,2024-08-11,False,siège,2020-Q1
ACC_6baa7fd6,N/A,15.08,,2025-11-18,True,N/A,2023-Q1
ACC_7a2317ea,loyer,245.66,ENT_efbd215a,2018-06-06,True,logistique,2018-Q3
BADID,salaires,166.62,,2024-02-20,True,siège,
ACC_62841d32,logistique,21.11,,2024-12-31,False,entrepot,2020-Q2
ACC_d0975d95,loyer,91.83,ENT_49fdd0f5,2022-08-10,False,logistique,2022-Q4
ACC_3bd7f4d8,investissement,49.64,ENT_bf28d7be,2024-11-07,False,magasin,2023-Q3
ACC_dbdbaa88,maintenance,10.0,MAG_3621ae38,2022-08-12,False,entrepot,2022-Q1
ACC_b910b370,loyer,10.0,,2025-10-25,True,logistique,2024-Q2
ACC_274e0070,loyer,10.0,,2021-03-19,True,entrepot,2018-Q3
ACC_57955ecf,taxe_carbone,18.33,,2017-04-30,True,magasin,2019-Q1
ACC_b515e92e,salaires,64.35,ENT_00813edf,2024-07-09,True,logistique,2025-Q2
ACC_5d488f5f,salaires,1035.46,MAG_d0ba420b,2017-12-10,False,entrepot,2017-Q2
ACC_f4878d04,maintenance,150.02,MAG_23cf3757,2025-07-03,True,magasin,2016-Q4
ACC_9be78b4a,loyer,477.86,ENT_0c2732cd,2016-10-01,False,siège,2015-Q3
ACC_8bbbf66e,salaires,23.18,,2015-11-09,True,magasin,2025-Q3
ACC_0048594f,loyer,184.47,MAG_77088dc4,2019-11-12,True,siège,2017-Q1
ACC_926ea9c1,loyer,1624.33,ENT_6ca44067,2025-05-18,True,logistique,2018-Q4
ACC_51927c5d,inconnu,10.0,ENT_97fefff0,2025-12-24,True,logistique,2025-Q4
ACC_2553adc4,loyer,10.0,MAG_40cdd126,2025-04-30,True,magasin,2016-Q4
ACC_082fcdf3,salaires,33.53,ENT_d5854c58,2015-12-09,True,magasin,2015-Q4
ACC_b4eb3f29,logistique,116.29,MAG_004051af,2021-01-30,True,magasin,2022-Q1
ACC_6e311f8a,investissement,-498.68,MAG_efaddf11,2022-08-11,True,entrepot,2015-Q2
ACC_4c808813,investissement,67.89,MAG_e416539b,2017-05-22,False,magasin,2021-Q1
ACC_b0d53186,salaires,26.66,,2018-01-11,True,logistique,2017-Q1
ACC_016909b9,maintenance,10.0,ENT_acdaeec3,2022-01-07,True,magasin,2025-Q3
ACC_fec36bf2,maintenance,40.4,MAG_83768f71,2024-05-03,True,magasin,2017-Q3
ACC_d5c857cb,énergie,319.61,,2015-01-19,True,entrepot,2017-Q2
BADID,logistique,-322.91,ENT_fe806a40,2022-02-20,False,siège,2016-Q2
ACC_a862a89e,maintenance,12.73,ENT_b4c7f865,2023-06-30,True,entrepot,2018-Q4
ACC_7ea2d654,Narnia,10.0,ENT_c3617579,2019-09-27,True,siège,
ACC_78a5808c,maintenance,10.0,,2020-05-24,True,entrepot,2021-Q3
BADID,loyer,10.0,ENT_2824f9fa,2023-04-07,True,magasin,2024-Q3
BADID,Narnia,-96.36,,2022-08-01,True,magasin,2015-Q4
ACC_226b5992,énergie,226.39,,2024-10-28,True,logistique,2020-Q1
ACC_657240ec,loyer,64.02,,2016-03-04,True,entrepot,2025-Q3
ACC_b6f07619,maintenance,60.64,MAG_a82107b4,2019-01-15,True,entrepot,2023-Q1
ACC_16cd2ee4,salaires,120.67,ENT_f5a238f7,2019-12-24,True,entrepot,2022-Q4
ACC_844db8d5,loyer,148.82,,2017-02-22,False,magasin,2015-Q1
ACC_d2aacfcc,maintenance,536.57,,2019-09-15,True,siège,2024-Q4
ACC_7d110f9c,loyer,552.74,MAG_bf9f922c,2025-05-23,True,magasin,2017-Q4
ACC_7e476b15,salaires,131.69,MAG_2871807c,2016-02-01,True,entrepot,2024-Q3
ACC_3ebc7be2,maintenance,10.47,MAG_02065165,2025-03-09,True,magasin,2021-Q3
ACC_ebcf7456,maintenance,14.33,MAG_5ebbddf3,2018-04-01,False,entrepot,2021-Q3
BADID,loyer,899.15,,2015-04-27,True,siège,2015-Q4
ACC_c0c63ab6,taxe_carbone,-412.73,,2018-02-06,True,siège,2024-Q4
ACC_3e65cf00,loyer,12.59,,2025-03-21,True,magasin,2025-Q2
ACC_8c9ad360,salaires,783.72,MAG_b04daeae,2016-12-24,False,siège,2015-Q2
ACC_a9012ba8,maintenance,10.0,MAG_6f307a98,2017-04-21,True,entrepot,2019-Q2
ACC_ae7cc9fa,inconnu,10.0,,2017-08-23,True,siège,2021-Q4
ACC_bac448ea,salaires,12.73,,2025-09-29,True,logistique,2015-Q2
ACC_daa477f2,énergie,33.05,MAG_68c54977,2018-04-16,True,magasin,2015-Q1
ACC_71113693,salaires,30.25,ENT_5f9b2287,2015-02-28,True,entrepot,2022-Q4
ACC_2c0a2690,loyer,14.34,ENT_1bf482c3,2019-06-26,False,logistique,2022-Q3
ACC_56847a19,autre,1739.01,MAG_2df89b7f,2025-07-21,True,siège,2017-Q2
ACC_42ecfbdc,taxe_carbone,10.0,ENT_ce2c39d9,2023-04-05,True,entrepot,2016-Q2
ACC_623c970e,autre,31.67,,2019-02-03,False,siège,2016-Q3
ACC_e55d3afe,énergie,416.26,ENT_bb88194a,2021-04-13,True,siège,2024-Q1
ACC_99420d35,Narnia,136.37,,2018-08-16,True,extra,2015-Q1
ACC_e1d19c7f,loyer,47.67,,2023-08-05,True,logistique,2023-Q3
ACC_48a5b968,investissement,487.92,,2024-03-17,True,magasin,2022-Q1
ACC_d5b4d566,investissement,373.26,,2023-10-30,True,magasin,2019-Q2
ACC_f32d67bb,logistique,10.0,,2020-07-23,True,entrepot,2022-Q1
ACC_961b2fbe,autre,10.0,,2023-01-26,False,entrepot,2025-Q2
ACC_ea0dc37d,inconnu,-404.32,,2017-12-01,True,inconnu,2016-Q1
ACC_94a3fa05,énergie,415.38,,2022-07-28,True,entrepot,2018-Q3
ACC_75daa2d6,logistique,201.13,MAG_0e43b7e0,2016-12-18,True,magasin,2022-Q4
ACC_c456bb6d,salaires,70.75,,2018-12-15,True,magasin,2017-Q3
ACC_42bb2cb3,logistique,49.52,,2017-03-07,False,entrepot,2022-Q3
ACC_46de5953,investissement,10.0,,2023-08-25,True,logistique,2018-Q1
ACC_0512e85c,salaires,134.25,,2025-09-25,True,magasin,2021-Q2
