product_id,product_name,category,sub_category,is_fragile,volume_l,weight_kg,selling_price,purchase_cost,margin_rate,storage_cost,launch_date,expiry_date,is_new_product,supplier_id,manufacturing_origin,co2_per_kg,calculated_margin_rate,product_margin_eur,product_lifecycle_days,invalid_price_flag,high_co2_flag
PROD_4e03bc3b,Le plaisir de changer de manière sûre,Maison,Décoration,False,1.9,3.23,146.57,87.75,0.4013,3.43,2018-07-17,2022-02-15,False,SUPP_45dd442b,Turquie,5.13,0.40130995428805344,58.81999999999999,1309.0,0,0
PROD_d9da112d,,Maison,Cuisine,False,1.23,0.68,243.55,15.24,0.4443,2.84,2022-05-06,,False,SUPP_2d13311e,Chine,1.92,,228.31,,0,0
PROD_8011daf4,La liberté d'avancer de manière sûre,Alimentation,Fruits & Légumes,True,0.21,2.4,10.9,8.49,0.2212,2.0,2019-03-20,2027-04-01,False,SUPP_637c7e03,Chine,1.88,0.22110091743119267,2.41,2934.0,0,0
PROD_52903efb,Le plaisir d'avancer plus facilement,Hygiène,Cosmétiques,False,2.16,6.11,17.9,12.66,0.2926,1.73,2018-11-28,2026-03-11,False,SUPP_8104523d,France,1.7,0.2927374301675977,5.239999999999998,2660.0,0,0
PROD_c53eb8d0,Le pouvoir d'atteindre vos buts de manière efficace,Alimentation,Boissons,True,8.13,1.04,24.48,19.75,0.1934,1.38,2017-09-10,2024-12-15,False,SUPP_6d960132,France,1.08,0.19321895424836602,4.73,2653.0,0,0
PROD_902bd408,La liberté d'évoluer en toute tranquilité,Alimentation,Fruits & Légumes,True,1.16,1.37,3.02,2.36,0.2184,0.73,2022-01-11,2022-07-10,False,SUPP_dde7a4c4,Turquie,0.1,0.21854304635761593,0.6600000000000001,180.0,0,0
PROD_50155486,Le confort de changer à l'état pur,Électronique,Accessoires,False,0.44,0.76,155.7,80.78,0.4812,1.64,2019-09-01,2022-02-20,False,SUPP_7f051424,Turquie,3.67,0.4811817597944765,74.91999999999999,903.0,0,0
PROD_6c0d5bc9,Le plaisir d'évoluer à sa source,Alimentation,Fruits & Légumes,False,1.54,0.1,10.0,8.21,0.1787,0.1,2019-01-08,2027-11-23,False,SUPP_5d249662,France,6.38,0.1789999999999999,1.7899999999999991,3241.0,0,1
PROD_31f1f517,La possibilité d'évoluer sans soucis,Maison,Jardin,True,3.0,0.18,75.46,26.23,0.6524,2.01,2023-10-25,2030-12-31,False,SUPP_4ad43a8b,Turquie,4.38,0.6523986217863768,49.22999999999999,2624.0,0,0
PROD_7594443e,Le plaisir de changer en toute tranquilité,Alimentation,Produits laitiers,True,0.93,0.79,25.82,20.19,0.2181,3.6,2025-01-30,2030-12-31,False,SUPP_f090f456,États-Unis,2.53,0.2180480247869868,5.629999999999999,2161.0,0,0
BADID,,Hygiène,Hygiène bucco-dentaire,False,2.59,1.23,18.73,11.41,0.3909,4.67,2024-08-25,2030-12-31,False,SUPP_eda05e1f,France,2.53,0.39081687132941806,7.32,2319.0,0,0
PROD_bcf99e89,Le confort de concrétiser vos projets sans soucis,Maison,Décoration,False,2.52,0.16,147.08,106.74,0.2743,1.03,2017-08-18,2026-02-09,False,SUPP_f442976d,Inde,0.52,0.27427250475931475,40.34000000000002,3097.0,0,0
PROD_8227522e,Le pouvoir de changer autrement,Maison,Jardin,False,0.4,4.33,20.28,15.24,0.2487,0.1,2016-07-21,2020-01-20,False,SUPP_9e398929,Allemagne,5.22,0.24852071005917162,5.040000000000001,1278.0,0,0
PROD_ca01b616,Le confort de rouler à l'état pur,Alimentation,Boissons,True,1.15,1.27,15.45,12.12,0.2155,2.29,2022-12-04,2027-07-01,False,SUPP_379067e1,Chine,5.54,0.2155339805825243,3.33,1670.0,0,0
PROD_ef645b66,Le pouvoir d'avancer à sa source,Hygiène,Soins cheveux,False,0.46,0.93,22.99,10.4,0.5476,4.93,2015-10-15,2020-07-26,False,SUPP_68fab469,Turquie,0.61,0.5476294040887342,12.589999999999998,1746.0,0,0
PROD_4e4b9934,Le plaisir de rouler à la pointe,Alimentation,Surgelés,True,1.78,2.44,24.775,5.04,0.2217,5.39,2015-04-25,2024-04-18,False,SUPP_8502978b,Turquie,1.2,,19.735,3281.0,0,0
PROD_d5d7ac20,L'avantage de concrétiser vos projets à sa source,Électronique,Smartphones,False,0.47,2.9,56.57,33.71,0.4041,2.29,2021-01-11,2028-06-17,False,SUPP_ed191d45,Portugal,2.63,0.4041011136644865,22.86,2714.0,0,0
PROD_9fc499c8,Le droit de concrétiser vos projets de manière sûre,Maison,Jardin,False,0.83,1.52,30.23,15.7,0.4805,2.16,2017-02-14,2021-07-29,False,SUPP_a91540e1,États-Unis,0.45,0.4806483625537546,14.530000000000001,1626.0,0,0
PROD_1419a1eb,,Maison,Cuisine,False,6.68,1.14,359.67,231.74,0.3557,0.8,2019-01-14,2022-03-09,False,SUPP_f34ce11d,Allemagne,2.4,0.35568715767231074,127.93,1150.0,0,0
PROD_7a11d824,L'art d'évoluer plus rapidement,Alimentation,Épicerie,False,1.49,0.99,4.45,3.77,0.1527,4.48,2016-04-23,2017-10-23,False,SUPP_60fb6667,Allemagne,2.5,0.15280898876404497,0.6800000000000002,548.0,0,0
PROD_7d8512ad,Le plaisir de changer en toute tranquilité,Vêtements,Enfant,False,14.09,4.73,31.49,15.25,0.5158,1.2,2019-12-18,2020-09-27,False,SUPP_UNKNOWN,Italie,5.13,0.5157192759606224,16.24,284.0,0,0
PROD_9aaabba1,L'assurance de concrétiser vos projets de manière sûre,Vêtements,Femme,True,6.23,2.76,22.1,10.84,0.5095,0.96,2024-06-24,2030-12-31,False,SUPP_f873b49c,Turquie,0.23,0.509502262443439,11.260000000000002,2381.0,0,0
PROD_5ac91766,La liberté de rouler en toute tranquilité,Vêtements,Sport,False,2.14,0.19,23.75,12.19,0.4868,4.35,2024-11-07,2030-12-31,False,SUPP_cffd128a,États-Unis,1.72,0.4867368421052632,11.56,2245.0,0,0
PROD_094595a1,Le confort d'évoluer sans soucis,Vêtements,Enfant,False,0.6,3.48,39.41,21.38,0.4575,0.1,2024-09-18,2029-01-06,False,SUPP_9ebb95b4,États-Unis,5.17,0.45749809692971327,18.029999999999998,1571.0,0,0
PROD_d3c6dbcc,Le droit d'atteindre vos buts à l'état pur,Maison,Cuisine,True,0.2,1.71,152.32,92.87,0.3903,1.63,2024-10-28,2030-12-31,False,SUPP_954df8b7,États-Unis,0.93,0.3902967436974789,59.44999999999999,2255.0,0,0
PROD_1cda7f23,L'avantage d'avancer de manière efficace,Vêtements,Homme,False,0.93,18.76,21.36,10.77,0.4956,0.75,2015-09-26,2025-09-13,False,SUPP_296836df,Allemagne,2.39,0.4957865168539326,10.59,3640.0,0,0
PROD_04081fcd,Le pouvoir de rouler à la pointe,Alimentation,Surgelés,False,0.32,1.27,5.53,4.09,0.261,0.73,2023-11-09,2029-04-15,False,SUPP_fcd741ac,Italie,2.14,0.26039783001808325,1.4400000000000004,1984.0,0,0
PROD_4d4f4780,Le pouvoir d'innover de manière sûre,Maison,Mobilier,False,4.07,1.3,37.95,24.12,0.3644,0.51,2020-01-06,2028-09-22,False,SUPP_d673914b,Espagne,2.13,0.36442687747035574,13.830000000000002,3182.0,0,0
PROD_d9354539,Le confort d'atteindre vos buts naturellement,Hygiène,Soins cheveux,False,1.79,0.33,5.79,2.91,0.4973,2.75,2016-03-24,2021-07-16,False,SUPP_UNKNOWN,Allemagne,3.6,0.49740932642487046,2.88,1940.0,0,0
PROD_d7bcf2b4,L'assurance d'avancer à la pointe,Vêtements,Homme,False,0.96,1.76,5.0,3.35,0.3293,2.94,2023-06-22,2028-11-13,False,SUPP_4307d71e,Allemagne,1.65,0.32999999999999996,1.65,1971.0,0,0
PROD_543941e7,Le confort de changer à l'état pur,Alimentation,Surgelés,True,1.34,2.08,4.05,3.47,0.1428,1.46,2020-11-23,2026-06-19,False,SUPP_0c8a185e,Allemagne,3.3,0.1432098765432098,0.5799999999999996,2034.0,0,0
PROD_2e7ff4b0,La liberté d'évoluer de manière efficace,Alimentation,Surgelés,False,0.32,1.94,7.25,5.9,0.1866,0.89,2022-03-21,2023-05-26,False,SUPP_41ed0f7b,Inde,2.9,0.1862068965517241,1.3499999999999996,431.0,0,0
PROD_002cca06,Le confort d'innover à l'état pur,Alimentation,Surgelés,False,4.29,3.06,19.72,17.24,0.126,3.02,2017-10-02,2023-08-29,False,SUPP_d7cd3b99,Portugal,1.75,0.12576064908722112,2.4800000000000004,2157.0,0,0
PROD_ef23c681,L'art de concrétiser vos projets à sa source,Hygiène,Soins corps,True,0.17,4.13,24.775,10.07,-0.14,0.1,2020-07-11,,False,SUPP_0b54f4ad,Turquie,3.33,,14.704999999999998,,0,0
PROD_9042805c,Le droit de louer plus facilement,Électronique,Smartphones,False,1.32,5.33,22.44,15.04,0.3297,2.14,2023-11-12,2025-05-12,False,SUPP_70ecd0f0,Portugal,4.48,0.3297682709447416,7.400000000000002,547.0,0,0
PROD_61713716,La liberté d'évoluer plus facilement,Hygiène,Hygiène bucco-dentaire,False,2.5,1.3,9.8,5.95,0.3929,3.13,2022-11-28,2024-02-23,False,SUPP_3fba4108,Espagne,1.35,0.3928571428571429,3.8500000000000005,452.0,0,0
PROD_33640352,La liberté de concrétiser vos projets à sa source,Électronique,Ordinateurs,True,1.3,1.02,11.17,9.01,0.1935,0.1,2016-04-03,2018-06-04,False,BADID,États-Unis,2.57,0.19337511190689347,2.16,792.0,0,0
PROD_dab2a95b,La possibilité de concrétiser vos projets en toute tranquilité,Alimentation,Épicerie,True,2.72,0.64,2.01,1.53,0.2366,2.42,2025-09-11,2030-12-31,True,SUPP_641d3d2a,Chine,2.55,0.23880597014925364,0.47999999999999976,1937.0,0,0
PROD_52c22b6a,Le droit d'atteindre vos buts sans soucis,Vêtements,Sport,False,2.1,0.38,75.62,39.18,0.4819,1.78,2019-01-21,2027-11-18,False,SUPP_c3ad9e79,États-Unis,2.32,0.4818830997090717,36.440000000000005,3223.0,0,0
PROD_a4396e44,La liberté d'atteindre vos buts de manière efficace,Hygiène,Hygiène bucco-dentaire,False,1.77,2.41,3.6,2.39,0.3374,1.5,2016-03-30,2017-11-08,False,SUPP_d07bb1dc,Chine,2.26,0.3361111111111111,1.21,588.0,0,0
PROD_1541e780,L'avantage d'évoluer de manière sûre,Maison,Décoration,False,0.81,3.43,22.41,16.05,0.2838,1.3,2018-04-21,2024-05-14,False,BADID,États-Unis,6.01,0.2838018741633199,6.359999999999999,2215.0,0,1
PROD_cec55a70,La liberté de concrétiser vos projets plus rapidement,Hygiène,Soins corps,False,1.67,0.76,9.67,7.16,0.2598,1.72,2018-05-11,2027-07-19,False,SUPP_30c28622,Espagne,3.47,0.25956566701137535,2.51,3356.0,0,0
PROD_8c0c970c,La possibilité de concrétiser vos projets avant-tout,Électronique,TV & Audio,True,2.55,1.12,42.65,24.63,0.4224,1.44,2020-05-29,2020-12-12,False,SUPP_c5af44b6,Portugal,1.04,0.4225087924970692,18.02,197.0,0,0
PROD_38373723,L'avantage de rouler plus facilement,Hygiène,Hygiène bucco-dentaire,False,0.76,0.9,9.91,6.38,0.3567,2.47,2022-09-07,2029-09-05,False,SUPP_4193ce34,Portugal,2.82,0.3562058526740666,3.5300000000000002,2555.0,0,0
PROD_0dd0647d,La liberté de rouler à sa source,Alimentation,Épicerie,False,3.99,1.48,5.56,4.73,0.1496,1.4,2024-11-25,2027-07-06,False,SUPP_UNKNOWN,Italie,0.85,0.14928057553956822,0.8299999999999992,953.0,0,0
PROD_a0faea67,Le confort d'évoluer en toute tranquilité,Électronique,Accessoires,False,1.3,2.4,195.93,124.55,0.3643,7.08,2023-03-11,2024-02-19,False,SUPP_a461dd56,Italie,3.65,0.3643137855356505,71.38000000000001,345.0,0,0
PROD_e0453d18,Le plaisir de louer naturellement,Électronique,Smartphones,False,0.29,2.22,278.8,187.13,0.3288,0.1,2019-08-08,2020-02-07,False,SUPP_16cd8392,Italie,0.1,0.3288020086083214,91.67000000000002,183.0,0,0
PROD_2b0f3cb7,La liberté d'innover sans soucis,Alimentation,Épicerie,True,1.5,0.4,6.25,5.27,0.1575,4.2,2015-02-13,2023-06-16,False,SUPP_d673914b,Espagne,4.67,0.15680000000000008,0.9800000000000004,3045.0,0,0
PROD_3109e4df,L'avantage de concrétiser vos projets à l'état pur,Vêtements,Femme,True,0.94,0.82,69.71,37.51,0.4619,2.48,2021-09-10,2030-01-15,False,SUPP_baaf7408,Portugal,5.36,0.4619136422321044,32.199999999999996,3049.0,0,0
PROD_2cad416d,Le plaisir d'avancer autrement,Hygiène,Soins cheveux,True,0.76,4.23,24.775,15.24,0.2204,0.25,2018-11-13,,False,SUPP_UNKNOWN,États-Unis,1.14,,9.534999999999998,,0,0
PROD_d6697da1,L'avantage de concrétiser vos projets avant-tout,Électronique,TV & Audio,True,6.3,1.16,66.41,35.22,0.4696,0.83,2018-06-20,2025-11-12,False,SUPP_8b0406fc,Portugal,2.21,0.46965818400843246,31.189999999999998,2702.0,0,0
PROD_a73fd90f,La possibilité de louer sans soucis,Maison,Cuisine,True,1.7,1.27,62.64,35.75,0.4293,0.76,2024-10-24,2030-12-31,False,SUPP_UNKNOWN,Inde,0.1,0.4292784163473819,26.89,2259.0,0,0
PROD_1734cf6c,L'art d'innover de manière efficace,Maison,Cuisine,False,2.45,0.15,61.7,34.18,0.446,3.69,2018-07-04,2023-03-18,False,SUPP_eaeef6bb,Turquie,2.74,0.4460291734197731,27.520000000000003,1718.0,0,0
PROD_b3eb5fe2,Le confort de rouler à sa source,Hygiène,Cosmétiques,False,12.28,0.25,33.75,22.32,0.3387,2.05,2022-10-31,2025-03-01,False,SUPP_2e05a53e,États-Unis,3.31,0.33866666666666667,11.43,852.0,0,0
PROD_bcd28638,La possibilité de concrétiser vos projets de manière efficace,Maison,Mobilier,False,6.35,0.36,378.39,307.59,0.1871,1.88,2022-09-07,2029-01-07,False,SUPP_42a44058,États-Unis,4.15,0.18710853880916517,70.80000000000001,2314.0,0,0
PROD_1cba2a8c,L'art d'atteindre vos buts de manière sûre,Vêtements,Homme,False,4.63,0.24,6.85,2.87,0.5811,2.36,2020-03-16,2029-03-13,False,SUPP_UNKNOWN,États-Unis,0.1,0.581021897810219,3.9799999999999995,3284.0,0,0
PROD_53cea793,,Maison,Mobilier,True,0.99,0.56,24.775,90.7,0.3474,1.73,2023-07-26,2026-06-30,False,SUPP_ffb2cf9b,États-Unis,2.49,,-65.92500000000001,1070.0,1,0
PROD_65aea374,Le plaisir de concrétiser vos projets à la pointe,Électronique,Ordinateurs,False,8.77,4.01,179.69,113.89,0.3662,2.29,2016-06-21,2018-03-14,False,SUPP_4ea5187c,Italie,1.18,0.366186209583171,65.8,631.0,0,0
PROD_b74becda,La liberté de concrétiser vos projets à l'état pur,Électronique,Smartphones,True,3.94,0.86,25.01,16.55,0.3382,2.02,2021-02-17,2029-12-16,False,SUPP_4f0067f7,Espagne,5.69,0.33826469412235105,8.46,3224.0,0,0
PROD_885aebb2,L'art d'évoluer avant-tout,Vêtements,Enfant,False,3.88,0.41,76.01,61.54,0.1904,2.62,2017-02-04,2026-01-10,False,SUPP_ac0a0f63,Inde,1.62,0.19036968819892125,14.470000000000006,3262.0,0,0
PROD_a0202486,La possibilité d'atteindre vos buts en toute tranquilité,Vêtements,Homme,False,0.4,0.33,106.92,53.97,0.4952,2.57,2023-12-30,2028-04-24,False,SUPP_3951318c,Italie,4.94,0.4952300785634119,52.95,1577.0,0,0
PROD_4629d4bc,Le confort de changer à la pointe,Hygiène,Cosmétiques,False,1.3,7.05,10.43,8.89,0.148,4.41,2024-07-06,2026-08-10,False,SUPP_9981eb16,Espagne,0.1,0.14765100671140932,1.5399999999999991,765.0,0,0
PROD_34ddd7eb,L'art d'atteindre vos buts autrement,Alimentation,Produits laitiers,True,1.26,3.33,1.13,0.94,0.1713,1.76,2021-12-31,2023-04-22,False,SUPP_UNKNOWN,Turquie,4.84,0.16814159292035394,0.18999999999999995,477.0,0,0
PROD_585fa6f0,Le droit de concrétiser vos projets de manière efficace,Hygiène,Cosmétiques,True,2.67,0.27,7.73,5.3,0.3142,0.1,2023-10-13,,False,SUPP_UNKNOWN,Inde,1.7,0.31435963777490306,2.4300000000000006,,0,0
PROD_855f9a05,Le plaisir de changer de manière sûre,Maison,Mobilier,False,7.27,2.3,68.47,49.91,0.2711,0.1,2015-03-20,2016-03-30,False,SUPP_71ae1cb6,Italie,4.14,0.2710676208558493,18.560000000000002,376.0,0,0
PROD_3476d289,Le droit de rouler de manière efficace,Électronique,Ordinateurs,True,4.52,1.64,192.41,130.2,0.3233,2.08,2021-04-27,2030-07-10,False,SUPP_f80ae591,Allemagne,1.56,0.32331999376331794,62.21000000000001,3361.0,0,0
PROD_3925070f,La liberté de rouler à la pointe,Hygiène,Hygiène bucco-dentaire,True,2.43,1.08,18.61,10.0,0.4626,1.47,2024-08-10,2030-12-31,False,SUPP_7391ece9,Italie,4.03,0.4626544868350349,8.61,2334.0,0,0
PROD_81c9ce00,Le confort d'innover avant-tout,Alimentation,Produits laitiers,False,0.82,11.65,22.86,18.34,0.1977,0.86,2025-11-21,2030-12-31,True,SUPP_f442976d,Chine,3.49,0.19772528433945755,4.52,1866.0,0,0
PROD_041a392e,La liberté de louer sans soucis,Vêtements,Sport,False,0.49,2.21,6.02,3.96,0.3422,2.55,2020-10-16,2027-01-29,False,SUPP_a0b191ff,France,5.79,0.3421926910299003,2.0599999999999996,2296.0,0,0
BADID,Le plaisir de concrétiser vos projets à la pointe,Électronique,Ordinateurs,True,2.38,0.92,34.31,23.7,0.3092392888370738,0.1,2024-03-22,2026-10-12,False,SUPP_18943076,Inde,2.21,0.3092392888370738,10.610000000000003,934.0,0,0
PROD_b301f04f,Le confort d'innover plus facilement,Maison,Jardin,False,14.92,1.57,24.775,53.43,1.17,4.11,2019-03-23,,False,SUPP_1ca021e2,France,6.04,,-28.655,,1,1
PROD_ddec5ccc,L'avantage d'innover en toute tranquilité,Hygiène,Cosmétiques,True,2.04,2.82,7.63,4.75,0.37745740498034075,6.04,2022-04-09,2030-12-31,False,SUPP_UNKNOWN,États-Unis,2.06,0.37745740498034075,2.88,3188.0,0,0
PROD_7d191648,Le droit de changer plus rapidement,Électronique,Accessoires,True,10.28,15.87,140.1,92.41,0.3404,0.1,2024-04-06,2030-12-31,False,SUPP_daa3bc5c,États-Unis,4.08,0.34039971448965023,47.69,2460.0,0,0
PROD_4b57bc61,Le confort de rouler sans soucis,Hygiène,Soins cheveux,False,1.67,1.19,8.72,5.02,0.4241,2.7,2021-05-29,2029-12-24,False,SUPP_b5e1f714,États-Unis,2.93,0.42431192660550465,3.700000000000001,3131.0,0,0
PROD_faebd404,Le confort d'avancer plus rapidement,Maison,Mobilier,False,5.35,1.32,38.47,27.74,0.2788,1.69,2022-05-28,2030-03-13,False,SUPP_f18a9d54,Espagne,2.87,0.2789186378996621,10.73,2846.0,0,0
PROD_1ab71105,,Alimentation,Produits laitiers,True,0.14,2.5,15.37,10.57,0.31229668184775533,0.61,2016-02-01,2023-11-22,False,SUPP_6ecac7b1,Inde,2.78,0.31229668184775533,4.799999999999999,2851.0,0,0
PROD_c56bc9df,La liberté d'innover à l'état pur,Électronique,Ordinateurs,True,2.6,1.26,42.58,32.68,0.2325,2.11,2020-02-07,2028-10-06,False,SUPP_42a44058,France,5.46,0.23250352278064818,9.899999999999999,3164.0,0,0
PROD_9e68ee9c,La liberté de concrétiser vos projets à la pointe,Vêtements,Homme,False,1.66,1.25,45.09,21.4,0.5254,2.49,2015-08-31,2017-12-26,False,SUPP_4575d5bd,Italie,0.53,0.5253936571301842,23.690000000000005,848.0,0,0
PROD_da99bb51,La possibilité d'évoluer avant-tout,Électronique,TV & Audio,True,2.61,0.64,43.83,32.28,0.2636,1.87,2018-11-07,2021-09-05,False,SUPP_c7d531d7,Chine,1.92,0.2635181382614647,11.549999999999997,1033.0,0,0
PROD_0f17d690,Le confort de louer à l'état pur,Hygiène,Hygiène bucco-dentaire,False,1.23,0.41,22.8,14.39,0.3687,0.91,2015-12-08,2021-10-27,False,SUPP_eda05e1f,États-Unis,0.1,0.368859649122807,8.41,2150.0,0,0
PROD_8acdb5c2,L'assurance de concrétiser vos projets plus rapidement,Maison,Cuisine,False,8.87,0.21,59.56,33.38,0.4396,1.42,2016-03-13,2019-10-11,False,SUPP_737bb68f,Turquie,3.84,0.43955674949630624,26.18,1307.0,0,0
PROD_28201696,L'avantage d'évoluer autrement,Électronique,Smartphones,True,2.71,3.7,24.775,111.12,0.325,1.4,2020-03-06,2022-08-02,False,SUPP_9a3091c7,Turquie,7.1,,-86.345,879.0,1,1
PROD_7e1c5a57,L'assurance de changer plus facilement,Maison,Mobilier,False,4.92,0.58,62.18,36.34,0.4155,1.97,2023-11-26,2030-12-31,False,SUPP_87e4be4d,Italie,6.51,0.41556770665808934,25.839999999999996,2592.0,0,1
PROD_01447dd1,Le plaisir de louer à l'état pur,Maison,Mobilier,False,1.49,1.22,101.76,71.74,0.295,1.21,2021-09-18,2028-12-20,False,SUPP_f80ae591,États-Unis,5.94,0.2950078616352202,30.02000000000001,2650.0,0,1
PROD_f1f841f4,Le droit d'innover de manière efficace,Alimentation,Fruits & Légumes,False,1.6,0.51,8.5,6.9,0.1886,4.0,2025-09-21,2029-08-24,True,SUPP_73e3df9b,Espagne,5.18,0.18823529411764703,1.5999999999999996,1433.0,0,0
PROD_40285ede,L'art d'avancer plus rapidement,Électronique,Smartphones,True,2.02,9.87,322.46,200.38,0.3786,0.73,2019-08-14,2022-02-15,False,SUPP_ddd01296,États-Unis,6.58,0.3785895925075978,122.07999999999998,916.0,0,1
PROD_ee1a976d,Le droit de louer plus rapidement,Alimentation,Épicerie,False,5.86,0.32,4.59,4.13,0.1,0.39,2018-02-28,2022-04-17,False,SUPP_b284e63e,Turquie,5.54,0.10021786492374728,0.45999999999999996,1509.0,0,0
PROD_3ae36b2d,Le confort de changer à l'état pur,Maison,Jardin,False,1.8,0.61,95.19,51.81,0.4557,4.0,2019-10-17,2020-09-30,False,SUPP_fc234c92,Italie,4.22,0.4557201386700283,43.379999999999995,349.0,0,0
PROD_1f10a2b0,L'art d'atteindre vos buts de manière sûre,Hygiène,Soins cheveux,True,3.13,0.5,13.04,7.86,0.3975,0.1,2021-02-10,2024-09-01,False,SUPP_d08b8199,Portugal,3.72,0.3972392638036809,5.179999999999999,1299.0,0,0
PROD_6c8267aa,La possibilité d'avancer naturellement,Électronique,Smartphones,False,0.3,3.21,61.2,41.59,0.3205,1.25,2021-06-16,2026-02-13,False,SUPP_56259829,Turquie,1.78,0.32042483660130716,19.61,1703.0,0,0
PROD_fc589a62,Le confort de concrétiser vos projets à l'état pur,Hygiène,Hygiène bucco-dentaire,False,1.31,4.11,5.7,3.41,0.4009,5.17,2024-03-22,2025-04-11,False,SUPP_c3526ec0,Italie,1.66,0.40175438596491225,2.29,385.0,0,0
PROD_94d99cc8,Le confort d'évoluer plus facilement,Vêtements,Homme,False,1.62,3.71,190.11,75.06,0.6052,1.79,2022-05-21,2028-07-02,False,SUPP_c4eee24a,Portugal,3.79,0.6051759507653464,115.05000000000001,2234.0,0,0
PROD_0a288ca2,La liberté d'atteindre vos buts plus facilement,Électronique,Ordinateurs,False,1.34,5.01,79.89,41.05,0.4862,0.1,2018-11-26,2024-10-11,False,SUPP_8246bf02,Chine,4.23,0.48616848166228566,38.84,2146.0,0,0
PROD_726ff96c,La possibilité d'évoluer avant-tout,Alimentation,Épicerie,True,3.48,0.07,2.0,1.48,0.2589,2.78,2017-05-12,2018-07-30,False,SUPP_2bad35a4,Allemagne,4.58,0.26,0.52,444.0,0,0
PROD_a516bf12,Le pouvoir d'avancer de manière sûre,Maison,Décoration,False,8.83,0.89,237.69,84.78,0.6433,3.9,2016-12-04,2022-06-29,False,SUPP_4b8dd79f,Chine,3.87,0.6433169254070428,152.91,2033.0,0,0
PROD_024ecc29,Le plaisir d'avancer plus rapidement,Alimentation,Produits laitiers,False,1.56,1.74,8.5,6.96,0.1816,0.35,2018-06-13,2027-11-19,False,SUPP_67063224,États-Unis,3.85,0.1811764705882353,1.54,3446.0,0,0
BADID,Le plaisir de concrétiser vos projets naturellement,Maison,Mobilier,False,2.08,6.95,79.11,15.24,0.3142,0.36,2023-03-22,2025-05-23,False,SUPP_3fb53f44,Portugal,2.99,,63.87,793.0,0,0
PROD_de377a76,Le plaisir de changer à la pointe,Électronique,Ordinateurs,False,0.69,1.61,45.76,25.07,0.4522,2.88,2025-06-06,2030-12-31,False,SUPP_b9b542d3,Inde,4.99,0.4521416083916084,20.689999999999998,2034.0,0,0
PROD_570de586,Le confort d'avancer à l'état pur,Vêtements,Femme,True,1.4,1.71,69.0,35.42,0.48666666666666664,3.06,2020-01-27,,False,SUPP_UNKNOWN,France,1.64,0.48666666666666664,33.58,,0,0
PROD_3daf4b0a,L'assurance de rouler à sa source,Vêtements,Homme,False,3.89,0.67,175.71,93.21,0.4695,3.66,2022-06-19,2027-08-14,False,SUPP_2ca9a078,Turquie,2.12,0.4695236469182176,82.50000000000001,1882.0,0,0
PROD_d7a106ea,La liberté de changer plus facilement,Maison,Mobilier,False,1.33,0.98,7.69,15.24,0.1427,1.57,2019-11-12,2020-11-04,False,SUPP_9ad63f7f,Allemagne,0.1,,-7.55,358.0,1,0
PROD_feec0f74,L'avantage de louer sans soucis,Électronique,Smartphones,False,2.19,1.12,5.37,3.72,0.3074,1.96,2017-08-24,2022-07-24,False,SUPP_44df4bce,Espagne,5.82,0.3072625698324022,1.65,1795.0,0,1
PROD_89824ad5,La liberté d'atteindre vos buts autrement,Maison,Jardin,False,1.04,0.19,7.62,5.08,0.3331,0.52,2021-06-07,2024-06-18,False,SUPP_db3b3a27,Chine,2.59,0.3333333333333333,2.54,1107.0,0,0
PROD_c0f5b306,La liberté de changer naturellement,Électronique,Accessoires,False,1.96,2.57,158.55,110.67,0.302,2.94,2020-11-03,,False,SUPP_41627e7a,Italie,0.1,0.3019867549668875,47.88000000000001,,0,0
PROD_016e9310,Le confort de concrétiser vos projets plus rapidement,Électronique,TV & Audio,False,1.89,1.74,102.07,74.81,0.2671,0.61,2022-11-13,2024-08-27,False,SUPP_a0e8ef3c,France,4.29,0.26707161751738995,27.25999999999999,653.0,0,0
PROD_506eb2de,L'avantage de changer sans soucis,Alimentation,Produits laitiers,True,1.09,2.74,4.54,2.95,0.3512,1.58,2022-09-30,2027-12-02,False,SUPP_e48f1fec,Inde,5.39,0.35022026431718056,1.5899999999999999,1889.0,0,0
PROD_5974bb56,L'assurance de louer naturellement,Alimentation,Surgelés,False,17.75,5.12,5.57,4.6,0.1741,0.1,2017-12-12,2018-12-05,False,SUPP_2f365b9f,Chine,0.1,0.1741472172351886,0.9700000000000006,358.0,0,0
PROD_815c9035,L'avantage d'innover de manière sûre,Électronique,Ordinateurs,True,1.62,0.67,29.43,19.05,0.3527,1.12,2016-07-09,2024-03-03,False,SUPP_UNKNOWN,Turquie,1.06,0.35270132517838937,10.379999999999999,2794.0,0,0
PROD_83f6d1d8,Le confort de rouler naturellement,Alimentation,Produits laitiers,True,4.5,0.29,12.91,10.4,0.1944,4.05,2016-06-16,2019-04-14,False,SUPP_a0e1dde1,Turquie,2.05,0.19442292796281951,2.51,1032.0,0,0
PROD_14f728f0,L'avantage d'innover naturellement,Électronique,TV & Audio,True,0.43,0.63,86.38,49.32,0.429,3.21,2016-01-06,2016-12-31,False,SUPP_52d5dcde,Chine,2.57,0.429034498726557,37.059999999999995,360.0,0,0
PROD_c8828b93,Le pouvoir d'atteindre vos buts plus facilement,Alimentation,Surgelés,False,1.53,3.12,17.19,13.76,0.1996,2.43,2021-03-20,2025-05-05,False,SUPP_49f76e52,France,3.48,0.19953461314717866,3.4300000000000015,1507.0,0,0
