price_id,product_id,start_date,end_date,selling_price,purchase_cost,margin
PRC_5c23be9e,PROD_7e3ace8c,2024-07-22,,169.61,95.29,0.4381817109840222
PRC_a2e2bf5b,PROD_7ede26e9,2019-08-06,2021-09-02,34.41,25.44,0.26068003487358316
PRC_39704805,PROD_7ede26e9,2021-09-03,2022-11-30,32.47,21.08,0.35078534031413616
PRC_8ac20abd,PROD_7ede26e9,2022-12-01,,34.39,25.46,0.2596685082872928
PRC_80524bc9,PROD_7f228489,2018-07-26,2019-02-25,76.64,49.41,0.35529749478079337
PRC_025ee5fb,PROD_7f228489,2019-02-26,,65.78,39.69,0.3966251140164184
PRC_f2da280d,PROD_7f228489,2021-07-23,2024-02-08,85.43,51.87,0.3928362401966523
PRC_ced55735,PROD_7f8ed1b3,2016-02-19,2018-06-23,9.08,5.28,0.4185022026431718
PRC_6a9430a5,PROD_7f8ed1b3,2016-09-03,2018-07-19,7.47,5.58,0.25301204819277107
PRC_f7a5ddbe,PROD_7f8ed1b3,2018-06-24,2019-11-12,9.74,5.81,0.4034907597535935
PRC_27915017,PROD_7f8ed1b3,2019-11-13,,7.95,5.71,0.28176100628930817
PRC_51d2b9e1,PROD_8008e7ad,2019-02-15,2022-02-09,91.32,52.13,0.42915024091108184
PRC_685fe7f1,PROD_8008e7ad,2021-10-05,2022-11-02,8.7,5.16,0.40689655172413786
PRC_a5cc128a,PROD_8008e7ad,2022-11-03,2024-09-21,9.62,6.96,0.27650727650727647
PRC_e9d21aee,PROD_8008e7ad,2024-09-22,,8.89,5.5,0.38132733408323966
PRC_d43b1d18,PROD_8011daf4,2019-03-20,2021-10-01,10.9,6.37,0.41559633027522935
PRC_44f0a4ce,PROD_8011daf4,2021-05-08,2022-12-04,32.09,18.29,0.4300405110626364
PRC_61c96f37,PROD_8011daf4,2021-10-02,,8.73,6.14,0.2966781214203895
PRC_7322c35a,PROD_8097a029,2019-06-29,,210.65,147.46,0.2999762639449323
PRC_48484526,PROD_8097a029,2022-09-24,,22.1,16.1,0.27149321266968324
PRC_622ec92c,PROD_8097a029,2023-05-22,2024-11-22,188.15,120.71,0.3584374169545576
PRC_af49b2eb,PROD_8097a029,2024-04-17,,34.22,21.97,0.35797779076563413
PRC_7579212f,PROD_815c9035,2016-07-09,2017-03-15,29.43,19.05,0.35270132517838937
PRC_b937dbc0,PROD_815c9035,2017-03-16,,27.23,20.14,0.26037458685273596
PRC_4ba92a11,PROD_81c9ce00,2017-08-24,2019-06-25,5.37,2.96,0.44878957169459965
PRC_689be6da,PROD_81c9ce00,2018-06-30,,12.08,8.45,0.3004966887417219
PRC_315d4021,PROD_81c9ce00,2022-09-27,2024-07-08,16.0,9.64,0.39749999999999996
PRC_e9ab2bb5,PROD_81c9ce00,2025-11-21,,22.86,14.22,0.37795275590551175
PRC_b67a658c,PROD_81d1e32e,2015-07-20,2018-02-10,8.65,5.96,0.3109826589595376
PRC_25832d35,PROD_81d1e32e,2018-02-11,2020-12-03,10.01,6.56,0.3446553446553447
PRC_dcd9e798,PROD_81d1e32e,2020-08-28,2022-05-27,36.97,22.07,0.4030294833648904
PRC_5bf98e92,PROD_81d1e32e,2020-12-04,,11.19,6.53,0.41644325290437884
PRC_6492d5ab,PROD_81ddca4a,2023-11-12,2024-05-30,22.44,14.43,0.35695187165775405
PRC_7eef0ae1,PROD_81ddca4a,2024-06-25,,148.9,103.06,0.3078576225654802
PRC_87065e77,PROD_8227522e,2016-07-21,2018-02-26,20.28,13.08,0.3550295857988166
PRC_3ccb23ab,PROD_8227522e,2018-02-27,,23.61,16.54,0.29944938585345193
PRC_ebb068a3,PROD_8227522e,2021-05-03,2024-02-22,15.28,10.86,0.2892670157068063
PRC_ca4796bd,PROD_8291a36b,2015-02-01,2016-07-07,93.34,63.58,0.3188343689736448
PRC_978b7adc,PROD_8291a36b,2016-07-08,,99.04,56.34,0.4311389337641357
PRC_a2cab125,PROD_8291a36b,2018-05-23,,20.19,14.89,0.26250619118375434
PRC_ec24d45d,PROD_8291a36b,2018-07-20,,8.54,6.21,0.2728337236533957
PRC_fa9a0c38,PROD_83f6d1d8,2016-06-16,2018-07-14,12.91,9.39,0.27265685515104565
PRC_c4f32997,PROD_83f6d1d8,2019-04-22,,15.63,9.39,0.39923224568138194
PRC_8dc90e7a,PROD_8421b153,2018-04-13,2020-05-21,5.23,3.12,0.40344168260038243
PRC_0ce5b029,PROD_8421b153,2020-01-05,,14.52,9.28,0.36088154269972456
PRC_6fea495e,PROD_8421b153,2020-01-18,,4.91,3.08,0.3727087576374745
PRC_47301246,PROD_85333b5b,2023-11-29,2025-06-25,5.26,3.85,0.2680608365019011
PRC_4493c067,PROD_85333b5b,2025-06-26,,4.95,3.17,0.35959595959595964
PRC_6e55b8fc,PROD_855f9a05,2015-03-20,2017-07-18,68.47,40.0,0.4158025412589455
BADID,PROD_855f9a05,2017-07-19,2000-01-01,55.88,40.03,0.28364352183249825
PRC_e6f7316a,PROD_855f9a05,2020-11-03,2022-04-21,158.55,91.77,0.4211920529801325
PRC_e988c9a5,PROD_855f9a05,2021-10-03,,17.08,12.1,0.2915690866510538
PRC_2420cd53,PROD_861fe89c,2015-01-21,2016-01-18,128.64,90.81,0.2940764925373133
PRC_4c653496,PROD_861fe89c,2015-09-07,2018-04-17,3.64,2.11,0.4203296703296704
PRC_461d69aa,PROD_861fe89c,2020-04-12,,17.17,9.56,0.44321490972626676
PRC_213f755d,PROD_861fe89c,2020-08-28,2022-05-27,36.97,22.07,0.4030294833648904
PRC_c7431160,PROD_861fe89c,2024-07-10,2000-01-01,1.31,0.81,0.38167938931297707
PRC_e047d0ae,PROD_885aebb2,2017-02-04,2018-08-31,76.01,49.28,0.3516642547033285
PRC_01906c22,PROD_885aebb2,2018-09-01,,71.26,42.49,0.4037328094302554
PRC_c91dbc1f,PROD_885aebb2,2020-03-30,,32.7,18.33,0.4394495412844038
PRC_769f1bc9,PROD_8944836a,2024-08-07,,21.62,14.63,0.3233117483811286
PRC_aa3f0c69,PROD_89824ad5,2020-03-14,,19.03,12.32,0.3526011560693642
PRC_8bc4ac1d,PROD_89824ad5,2021-06-07,2024-01-21,7.62,5.18,0.32020997375328086
PRC_808326bc,PROD_89824ad5,2024-01-22,,8.95,5.34,0.40335195530726253
PRC_3333cab1,PROD_8a9dd92d,2018-02-28,2019-04-21,16.48,9.37,0.4314320388349515
PRC_ddfc8773,PROD_8a9dd92d,2023-08-30,2025-12-30,18.39,11.93,0.35127786840674285
PRC_81477bf0,PROD_8acdb5c2,2017-05-21,,62.7,41.45,0.33891547049441784
PRC_30635f70,PROD_8acdb5c2,2019-01-18,2000-01-01,5.65,4.24,0.24955752212389382
PRC_a4a8d4eb,PROD_8acdb5c2,2019-10-04,2022-09-23,26.51,15.85,0.40211241041116563
PRC_774dacaf,PROD_8b5214a1,2018-07-17,2021-03-10,146.57,84.61,0.42273316504059494
PRC_a110f93d,PROD_8b5214a1,2021-01-25,2021-09-10,12.06,6.9,0.42786069651741293
PRC_864a827f,PROD_8b5214a1,2021-04-17,2022-02-09,12.7,8.2,0.35433070866141736
PRC_afc1a5ea,PROD_8b5214a1,2021-09-11,,11.33,8.08,0.2868490732568402
PRC_5fc4b58b,PROD_8b703ac9,2018-03-26,2020-07-08,13.98,10.18,0.2718168812589414
PRC_04ee37e1,PROD_8b703ac9,2023-06-19,,14.29,8.73,0.3890832750174947
PRC_a5d25784,PROD_8b9692ab,2021-04-27,2023-08-12,192.41,135.03,0.29821734837066677
PRC_6eb95532,PROD_8b9692ab,2022-07-20,,19.64,12.87,0.344704684317719
PRC_58724670,PROD_8b9692ab,2024-03-10,2025-01-20,83.96,52.24,0.3777989518818484
PRC_06ed753a,PROD_8b9692ab,2025-01-21,,76.4,53.25,0.30301047120418856
PRC_e18a5925,PROD_8b9692ab,2025-01-21,,76.4,53.25,0.30301047120418856
PRC_321bc141,PROD_8c0c970c,2019-04-06,2020-03-30,16.38,10.68,0.34798534798534797
PRC_58a75b3e,PROD_8c0c970c,2020-05-29,2022-11-15,42.65,27.0,0.36694021101992963
PRC_61802376,PROD_8c0c970c,2022-11-16,,39.56,24.52,0.3801820020222447
PRC_4a9df618,PROD_8c0c970c,2024-09-13,,3.1,2.1,0.3225806451612903
PRC_0955a7cc,PROD_8c6a6abf,2018-10-04,2019-08-03,23.86,16.62,0.30343671416596807
PRC_38112889,PROD_8c6a6abf,2019-08-04,,20.46,13.29,0.3504398826979473
PRC_fb87c1bc,PROD_8c6a6abf,2023-08-30,2025-12-30,18.39,11.93,0.35127786840674285
PRC_4a2c74c0,PROD_8cd4b9c7,2015-10-15,2016-07-02,22.99,16.76,0.2709873858199216
PRC_9c85155a,PROD_8cd4b9c7,2022-04-20,2024-07-18,7.63,4.55,0.4036697247706422
PRC_3b743f32,PROD_8cd4b9c7,2024-07-19,,8.44,4.92,0.41706161137440756
PRC_cd94bde1,PROD_8cd4b9c7,2025-08-07,,36.9,21.19,0.42574525745257447
PRC_cec1372b,PROD_8dd55d94,2019-11-05,,7.91,4.83,0.3893805309734513
PRC_93c88565,PROD_8dd55d94,2023-03-18,,271.59,163.79,0.39692183070068854
PRC_01e04515,PROD_8f0df4a1,2016-11-19,2018-12-08,9.51,6.46,0.3207150368033649
PRC_e3fd4d00,PROD_902bd408,2022-01-11,2023-10-13,3.02,2.19,0.27483443708609273
PRC_805ce250,PROD_902bd408,2023-10-14,,3.61,2.25,0.3767313019390581
BADID,PROD_9042805c,2018-07-09,,48.21,30.68,0.36361750674133997
PRC_50c68768,PROD_9042805c,2023-11-12,2024-05-30,22.44,14.43,0.35695187165775405
PRC_149fb0c9,PROD_914ffb6b,2017-02-16,2018-05-05,11.32,8.05,0.28886925795053
PRC_d4a134bf,PROD_914ffb6b,2025-08-24,,269.25,161.27,0.4010399257195914
PRC_1b29c7e1,PROD_924a6879,2016-04-13,,9.44,6.09,0.3548728813559322
PRC_de5127c1,PROD_926aa1e7,2017-08-09,,15.57,10.08,0.35260115606936415
PRC_b8893716,PROD_926aa1e7,2023-03-21,2025-12-05,18.16,10.37,0.42896475770925113
PRC_1b49673a,PROD_926aa1e7,2023-07-27,2025-04-12,159.93,95.95,0.4000500218845745
PRC_fd242346,PROD_9277f5ed,2017-02-16,2018-05-05,11.32,8.05,0.28886925795053
PRC_82c21dfe,PROD_9277f5ed,2018-05-06,,9.66,5.89,0.3902691511387164
PRC_d1b9bea0,PROD_9277f5ed,2022-03-12,,6.56,4.34,0.33841463414634143
PRC_838fdc64,PROD_93146998,2016-02-25,2018-06-25,3.92,2.3,0.413265306122449
PRC_af4439fb,PROD_93146998,2020-08-28,2022-05-27,36.97,22.07,0.4030294833648904
PRC_61f98c82,PROD_93146998,2022-05-28,2024-04-04,39.43,27.75,0.29622115140755767
PRC_25ba033d,PROD_93146998,2024-04-05,,42.38,29.91,0.29424256724870224
PRC_e8471ad5,PROD_949b9899,2021-05-28,2022-11-28,19.74,11.07,0.43920972644376893
PRC_3e5f95f2,PROD_949b9899,2022-11-16,,39.56,24.52,0.3801820020222447
PRC_964db4b3,PROD_949b9899,2022-11-29,,23.22,14.33,0.3828596037898363
PRC_17f23fd1,PROD_949b9899,2023-02-14,2023-12-07,75.97,50.85,0.33065683822561537
PRC_9928b829,PROD_949b9899,2023-11-12,2024-05-30,22.44,14.43,0.35695187165775405
PRC_d6a77b0f,PROD_94d99cc8,2019-04-05,2020-04-03,139.56,92.35,0.33827744339352256
PRC_925f18f2,PROD_94d99cc8,2019-04-06,2020-03-30,16.38,10.68,0.34798534798534797
PRC_d5042084,PROD_94d99cc8,2022-05-21,2023-05-01,190.11,127.39,0.32991426016516756
PRC_ea739ba1,PROD_94d99cc8,2023-05-02,,224.2,123.74,0.4480820695807315
PRC_eb8ec157,PROD_94fbb7c4,2024-02-28,2025-04-16,10.74,7.97,0.25791433891992555
PRC_7447bd87,PROD_94fbb7c4,2025-04-17,,12.38,9.08,0.26655896607431345
PRC_4b6dcea1,PROD_9522eefe,2022-01-09,,34.92,20.42,0.41523482245131726
PRC_f5f69a95,PROD_9522eefe,2023-09-14,2025-09-17,60.83,42.01,0.30938681571592963
PRC_b6599dd2,PROD_9522eefe,2025-09-18,,55.35,39.02,0.2950316169828365
PRC_e2a3996f,PROD_96746f2c,2017-05-10,2020-03-29,27.6,18.4,0.3333333333333334
PRC_205c6eb1,PROD_96746f2c,2020-03-14,,19.03,12.32,0.3526011560693642
PRC_6ca47c48,PROD_96746f2c,2023-03-27,2025-11-18,5.33,3.34,0.3733583489681051
PRC_12b51de9,PROD_96746f2c,2023-07-13,2024-06-01,24.46,14.74,0.3973834832379395
BADID,PROD_96746f2c,2025-11-19,,4.41,3.14,0.2879818594104308
PRC_fb15c340,PROD_969a99b5,2020-07-31,2022-12-15,46.78,26.77,0.42774690038477986
PRC_a98709ca,PROD_969a99b5,2022-12-16,2023-06-21,44.01,28.11,0.3612815269256987
PRC_cede44b4,PROD_969a99b5,2023-02-28,2025-11-25,7.11,5.0,0.29676511954992973
PRC_df744dfe,PROD_969a99b5,2023-06-22,,46.75,26.74,0.42802139037433157
PRC_6490b738,PROD_96afc512,2021-07-17,2022-02-05,20.15,13.66,0.32208436724565753
PRC_3a80933f,PROD_96afc512,2024-06-11,,13.24,8.07,0.3904833836858006
PRC_d29d38dd,PROD_96c0f8f2,2019-10-30,2020-07-01,8.97,5.57,0.379041248606466
PRC_70824168,PROD_96c0f8f2,2020-03-30,,32.7,18.33,0.4394495412844038
PRC_0ad9f9b5,PROD_96c0f8f2,2020-07-02,2022-04-27,9.88,7.11,0.28036437246963564
PRC_263d4e9c,PROD_96c0f8f2,2020-10-19,2022-12-15,37.8,24.6,0.34920634920634913
PRC_db978b75,PROD_96c0f8f2,2022-04-28,,8.58,6.0,0.30069930069930073
PRC_6fdc91db,PROD_96df233c,2015-10-23,2017-07-11,14.16,10.23,0.2775423728813559
PRC_0e3e1809,PROD_96df233c,2017-07-12,,12.94,8.51,0.34234930448222567
PRC_890110e8,PROD_971d3eb0,2018-02-27,,23.61,16.54,0.29944938585345193
PRC_2eba6075,PROD_971d3eb0,2021-11-15,,87.87,50.77,0.4222146352566291
PRC_ca66fa29,PROD_971d3eb0,2024-03-19,,20.51,14.62,0.28717698683569
PRC_306ed086,PROD_9740abdb,2015-12-12,2017-05-13,15.45,8.77,0.4323624595469256
PRC_0199c2dd,PROD_9740abdb,2023-02-09,,10.19,6.34,0.3778213935230618
PRC_1b6493d3,PROD_9740abdb,2024-04-04,,212.84,119.62,0.43798158240932156
PRC_c4fa12a9,PROD_9740abdb,2025-05-25,,7.39,4.32,0.4154262516914749
PRC_b8a1f7c9,PROD_977b70e9,2018-03-05,,53.31,37.57,0.2952541737009942
PRC_0d0dd3bf,PROD_977b70e9,2021-11-23,2024-06-10,12.45,8.48,0.31887550200803205
PRC_f191d570,PROD_977b70e9,2024-06-11,,13.24,8.07,0.3904833836858006
PRC_5883df65,PROD_97d2b1a3,2020-01-18,,4.91,3.08,0.3727087576374745
PRC_4f04d6a0,PROD_97d2b1a3,2025-12-20,,31.56,20.74,0.3428390367553866
BADID,PROD_989751da,2018-01-22,2000-01-01,10.54,6.35,0.39753320683111953
PRC_7d61247e,PROD_989751da,2018-02-08,2020-02-01,170.49,113.66,0.33333333333333337
PRC_1ba2d42f,PROD_989751da,2018-11-14,,3.96,2.97,0.24999999999999994
PRC_d2e2e8a0,PROD_989751da,2020-07-05,2022-05-22,9.77,6.62,0.32241555783009207
PRC_b157c273,PROD_989751da,2022-05-23,,9.08,5.01,0.4482378854625551
PRC_86cd1cbe,PROD_989751da,2023-01-08,,73.04,41.46,0.4323658269441402
PRC_875ed71a,PROD_989751da,2023-03-27,2025-11-18,5.33,3.34,0.3733583489681051
PRC_1ea03a70,PROD_9aaabba1,2017-08-04,2018-10-12,11.18,8.28,0.25939177101967803
PRC_ed8941ed,PROD_9aaabba1,2024-06-24,,22.1,12.31,0.44298642533936655
PRC_992ac0e2,PROD_9aaabba1,2025-08-28,,3.82,2.75,0.2801047120418848
PRC_7d41f213,PROD_9be26822,2019-07-15,2020-03-06,39.06,28.63,0.26702508960573484
PRC_e99b275b,PROD_9be26822,2020-03-07,,42.07,29.82,0.2911813643926789
PRC_86f6aa85,PROD_9be26822,2023-10-13,2025-10-12,7.73,4.94,0.36093143596377747
PRC_69d171f0,PROD_9be26822,2025-11-17,,95.5,64.05,0.3293193717277487
PRC_2f0c9876,PROD_9ca96f98,2018-10-06,2020-12-01,42.92,32.17,0.2504659832246039
PRC_be11f305,PROD_9ca96f98,2022-01-09,,34.92,20.42,0.41523482245131726
PRC_e04d1ca4,PROD_9d228d52,2021-08-30,2024-04-16,29.98,22.24,0.25817211474316215
PRC_a94f71c6,PROD_9d228d52,2022-08-04,,17.42,12.04,0.30884041331802536
PRC_e70736f2,PROD_9e68ee9c,2015-08-31,2016-10-19,45.09,26.42,0.4140607673541805
PRC_bcef1b78,PROD_9e68ee9c,2016-07-24,,89.53,61.7,0.31084552663911535
PRC_89752097,PROD_9e68ee9c,2016-10-20,,40.34,28.2,0.3009419930589986
PRC_684cf3af,PROD_9e68ee9c,2017-06-04,2018-06-30,20.8,11.52,0.4461538461538462
BADID,PROD_9e68ee9c,2019-02-25,2000-01-01,8.0,5.05,0.36875
PRC_db6e24dd,PROD_9f191b03,2015-09-07,2018-04-17,3.64,2.11,0.4203296703296704
PRC_10f20aa2,PROD_9f191b03,2018-04-18,2020-11-14,3.22,2.26,0.29813664596273304
PRC_ded4bd19,PROD_9f191b03,2020-11-15,,3.81,2.11,0.4461942257217848
PRC_98df84f4,PROD_9fb2b0d8,2015-09-19,2016-07-08,19.91,11.5,0.42240080361627325
PRC_8b52392b,PROD_9fb2b0d8,2020-10-07,,24.47,15.73,0.35717204740498565
PRC_58cd87c1,PROD_9fb2b0d8,2021-03-28,2022-08-07,71.93,47.01,0.34644793549284036
PRC_c6fba470,PROD_9fb2b0d8,2022-04-20,2024-07-18,7.63,4.55,0.4036697247706422
PRC_364ec18e,PROD_9fb2b0d8,2024-07-31,,95.63,65.2,0.3182055840217504
PRC_4c54e169,PROD_9fc499c8,2017-02-14,2019-10-11,30.23,20.89,0.3089646046973205
PRC_d8c82d91,PROD_9fc499c8,2018-12-06,,39.2,29.04,0.2591836734693878
PRC_21bb04a4,PROD_9fc499c8,2019-10-12,,33.46,20.47,0.3882247459653318
PRC_bb9bdc4c,PROD_9fc499c8,2021-08-19,,323.81,230.74,0.2874216361446527
BADID,PROD_UNKNOWN,2015-05-27,2000-01-01,8.78,5.04,0.4259681093394077
BADID,PROD_UNKNOWN,2015-08-31,2000-01-01,45.09,26.42,0.4140607673541805
PRC_49a9964a,PROD_UNKNOWN,2015-09-16,2018-09-02,27.91,19.99,0.2837692583303476
PRC_f248c334,PROD_UNKNOWN,2016-03-13,2017-05-20,59.56,39.97,0.32891202149093357
PRC_5b1788eb,PROD_UNKNOWN,2016-07-22,2018-09-07,39.64,29.52,0.25529767911200807
PRC_1518a8f9,PROD_UNKNOWN,2016-10-05,2017-06-20,55.32,34.2,0.3817787418655097
PRC_64681796,PROD_UNKNOWN,2017-03-16,,27.23,20.14,0.26037458685273596
PRC_075dff92,PROD_UNKNOWN,2017-06-07,,9.98,6.63,0.3356713426853708
PRC_ea7a1905,PROD_UNKNOWN,2017-08-17,2020-01-26,35.21,24.36,0.30815109343936387
PRC_309b294c,PROD_UNKNOWN,2017-11-26,2020-07-08,1.77,1.16,0.34463276836158196
PRC_4c41200a,PROD_UNKNOWN,2017-12-08,2000-01-01,169.08,122.39,0.2761414714927845
PRC_18f92665,PROD_UNKNOWN,2017-12-08,2020-11-05,169.08,122.39,0.2761414714927845
PRC_98a8acba,PROD_UNKNOWN,2018-02-28,2019-04-21,16.48,9.37,0.4314320388349515
PRC_c012b6f4,PROD_UNKNOWN,2018-04-14,2020-04-11,15.3,10.49,0.31437908496732025
PRC_a776656e,PROD_UNKNOWN,2018-04-21,2019-09-26,22.41,13.06,0.4172244533690317
PRC_730a9e62,PROD_UNKNOWN,2018-05-11,2000-01-01,9.67,5.48,0.43329886246122024
PRC_0e66a18e,PROD_UNKNOWN,2018-06-26,2021-02-22,4.65,3.36,0.2774193548387098
PRC_7a0a8a53,PROD_UNKNOWN,2018-06-30,,12.08,8.45,0.3004966887417219
PRC_39c81c5d,PROD_UNKNOWN,2018-07-05,2019-03-02,13.3,9.03,0.3210526315789475
PRC_a7e16a84,PROD_UNKNOWN,2018-07-09,,48.21,30.68,0.36361750674133997
BADID,PROD_UNKNOWN,2018-07-15,2000-01-01,15.0,8.86,0.4093333333333334
PRC_fa565f9a,PROD_UNKNOWN,2018-07-17,2021-03-10,146.57,84.61,0.42273316504059494
PRC_b7314500,PROD_UNKNOWN,2018-07-26,2019-02-25,76.64,49.41,0.35529749478079337
PRC_929711ed,PROD_UNKNOWN,2018-08-23,,27.45,19.92,0.2743169398907103
PRC_c569d002,PROD_UNKNOWN,2018-08-26,2019-04-18,15.54,9.22,0.40669240669240664
PRC_05acc1c9,PROD_UNKNOWN,2018-09-25,2019-04-11,23.48,16.34,0.3040885860306644
PRC_ab2fd1c4,PROD_UNKNOWN,2018-09-26,2019-11-04,7.21,5.0,0.3065187239944521
PRC_79a83f98,PROD_UNKNOWN,2018-11-02,,14.35,9.45,0.34146341463414637
PRC_20bff6f5,PROD_UNKNOWN,2018-11-03,2020-09-26,256.13,180.78,0.29418654589466287
PRC_b83dbb34,PROD_UNKNOWN,2018-12-23,,29.69,16.52,0.4435836982148872
BADID,PROD_UNKNOWN,2019-01-18,2000-01-01,5.65,4.24,0.24955752212389382
PRC_f77d1215,PROD_UNKNOWN,2019-01-24,2021-05-11,1.28,0.95,0.25781250000000006
PRC_c3258744,PROD_UNKNOWN,2019-01-24,2021-05-11,1.28,0.95,0.25781250000000006
PRC_673fe3e4,PROD_UNKNOWN,2019-04-22,,15.63,9.39,0.39923224568138194
PRC_19bae8b2,PROD_UNKNOWN,2019-05-18,2000-01-01,70.05,41.38,0.40927908636688076
PRC_82524be3,PROD_UNKNOWN,2019-06-28,2022-01-10,141.37,90.82,0.35757232793379085
BADID,PROD_UNKNOWN,2019-07-14,2020-08-12,5.34,3.77,0.2940074906367041
PRC_fb7d0ab8,PROD_UNKNOWN,2019-08-26,2020-10-06,21.17,15.85,0.25129900803023153
PRC_75032405,PROD_UNKNOWN,2019-09-10,2021-01-22,15.3,10.33,0.32483660130718955
PRC_a63f878f,PROD_UNKNOWN,2019-10-07,2022-06-22,78.22,54.31,0.3056762976220915
PRC_59b02854,PROD_UNKNOWN,2019-10-13,2021-11-26,12.72,8.99,0.29323899371069184
PRC_d4b7d114,PROD_UNKNOWN,2019-10-20,2020-08-07,125.5,92.77,0.260796812749004
PRC_11d7119c,PROD_UNKNOWN,2019-11-30,,0.01,0.01,0.0
PRC_2fa26af9,PROD_UNKNOWN,2020-01-05,,14.52,9.28,0.36088154269972456
BADID,PROD_UNKNOWN,2020-01-18,2000-01-01,4.91,3.08,0.3727087576374745
PRC_4f6988b7,PROD_UNKNOWN,2020-02-03,,18.83,10.43,0.4460966542750929
PRC_3cd1a6c0,PROD_UNKNOWN,2020-02-22,,52.53,32.17,0.3875880449267085
PRC_ac6d6811,PROD_UNKNOWN,2020-04-04,,114.49,77.23,0.32544327015459856
BADID,PROD_UNKNOWN,2020-04-12,2000-01-01,17.17,9.56,0.44321490972626676
PRC_cdda2919,PROD_UNKNOWN,2020-04-27,2020-10-28,15.04,9.31,0.3809840425531914
PRC_711ed534,PROD_UNKNOWN,2020-06-11,2021-10-07,57.27,35.28,0.38397066526977475
PRC_afc425bd,PROD_UNKNOWN,2020-06-12,2021-12-11,9.91,6.17,0.3773965691220989
PRC_d9c50653,PROD_UNKNOWN,2020-06-15,2000-01-01,9.68,5.74,0.40702479338842973
PRC_c3b6a2b8,PROD_UNKNOWN,2020-07-09,2023-06-18,15.16,9.86,0.34960422163588395
PRC_1ab1fe30,PROD_UNKNOWN,2020-07-09,,2.11,1.46,0.30805687203791465
BADID,PROD_UNKNOWN,2020-07-13,2000-01-01,155.91,93.06,0.4031171829901866
PRC_553e4b75,PROD_UNKNOWN,2020-08-13,2022-04-16,4.72,3.37,0.28601694915254233
BADID,PROD_UNKNOWN,2020-08-14,,10.26,5.81,0.4337231968810916
PRC_37f3aa44,PROD_UNKNOWN,2020-11-06,,138.84,79.67,0.42617401325266496
PRC_5d67cc2f,PROD_UNKNOWN,2020-12-22,2021-08-28,0.01,0.01,0.0
PRC_5992836a,PROD_UNKNOWN,2021-01-07,2000-01-01,21.5,13.45,0.37441860465116283
PRC_4eda8625,PROD_UNKNOWN,2021-01-14,,135.03,95.52,0.29260164407909356
PRC_7617c73b,PROD_UNKNOWN,2021-01-28,2021-10-02,20.18,11.39,0.43557978196233893
PRC_e670fdea,PROD_UNKNOWN,2021-02-03,2022-07-16,525.83,304.37,0.42116273320274616
PRC_fe450ddd,PROD_UNKNOWN,2021-02-10,2021-11-15,13.04,9.4,0.27914110429447847
PRC_edf1ebc8,PROD_UNKNOWN,2021-04-17,2022-02-09,12.7,8.2,0.35433070866141736
PRC_01c1b5a8,PROD_UNKNOWN,2021-05-29,2023-07-20,8.72,5.31,0.3910550458715597
BADID,PROD_UNKNOWN,2021-06-16,,276.6,152.62,0.4482284887924801
BADID,PROD_UNKNOWN,2021-07-17,2022-02-05,20.15,13.66,0.32208436724565753
PRC_f7521a5f,PROD_UNKNOWN,2021-08-14,2022-08-03,20.51,14.64,0.2862018527547538
PRC_1b9351dc,PROD_UNKNOWN,2021-08-29,,0.01,0.01,0.0
PRC_2f6d8086,PROD_UNKNOWN,2021-08-30,2024-04-16,29.98,22.24,0.25817211474316215
PRC_255f8d81,PROD_UNKNOWN,2021-09-18,2023-05-19,101.76,75.67,0.2563875786163522
PRC_73b04195,PROD_UNKNOWN,2021-09-22,2024-02-07,14.93,9.94,0.3342263898191561
PRC_dd3e0e14,PROD_UNKNOWN,2021-09-25,,34.71,25.23,0.2731201382886776
PRC_589bf1b9,PROD_UNKNOWN,2021-09-28,2000-01-01,144.19,91.03,0.3686802136070462
BADID,PROD_UNKNOWN,2021-12-12,2000-01-01,11.39,8.37,0.2651448639157156
PRC_1869e662,PROD_UNKNOWN,2022-01-06,2023-07-24,15.66,10.55,0.326309067688378
PRC_1d2ed47c,PROD_UNKNOWN,2022-02-10,,73.44,46.56,0.3660130718954248
PRC_85935624,PROD_UNKNOWN,2022-03-05,,23.8,13.13,0.4483193277310924
BADID,PROD_UNKNOWN,2022-03-05,2000-01-01,28.55,18.84,0.34010507880910684
PRC_d8d2be4d,PROD_UNKNOWN,2022-03-11,,291.08,193.43,0.3354747835646557
PRC_2d1f005e,PROD_UNKNOWN,2022-03-21,2023-10-02,7.25,4.12,0.4317241379310345
PRC_f8fa0870,PROD_UNKNOWN,2022-04-09,2023-05-29,5.08,3.24,0.3622047244094488
PRC_7e49f3e6,PROD_UNKNOWN,2022-06-06,,5.6,3.51,0.3732142857142857
PRC_bfd893ba,PROD_UNKNOWN,2022-06-15,2023-08-16,207.12,119.24,0.42429509463113174
PRC_239abc45,PROD_UNKNOWN,2022-07-29,2000-01-01,19.95,12.31,0.3829573934837092
PRC_3a9109f8,PROD_UNKNOWN,2022-08-02,,43.98,32.4,0.2633015006821282
PRC_449f80cc,PROD_UNKNOWN,2022-08-29,,6.18,4.62,0.25242718446601936
BADID,PROD_UNKNOWN,2022-09-24,,22.1,16.1,0.27149321266968324
PRC_af5ea1f4,PROD_UNKNOWN,2022-09-28,2025-06-22,20.08,12.88,0.35856573705179273
PRC_ce068ad0,PROD_UNKNOWN,2022-10-15,,8.62,5.31,0.3839907192575406
